ride_date,num_rides,avg_duration_min,temp_f,max_temp_f,min_temp_f,wind_speed_knots,precip_in,month,day_of_week_original_Monday,day_of_week_original_Saturday,day_of_week_original_Sunday,day_of_week_original_Thursday,day_of_week_original_Tuesday,day_of_week_original_Wednesday,day_of_week_Monday,day_of_week_Saturday,day_of_week_Sunday,day_of_week_Thursday,day_of_week_Tuesday,day_of_week_Wednesday,day_of_week_original_Monday,day_of_week_original_Saturday,day_of_week_original_Sunday,day_of_week_original_Thursday,day_of_week_original_Tuesday,day_of_week_original_Wednesday,day_of_week_original_Monday,day_of_week_original_Saturday,day_of_week_original_Sunday,day_of_week_original_Thursday,day_of_week_original_Tuesday,day_of_week_original_Wednesday,day_of_week_original_Monday,day_of_week_original_Saturday,day_of_week_original_Sunday,day_of_week_original_Thursday,day_of_week_original_Tuesday,day_of_week_original_Wednesday,year,days_since_launch
2017-12-02,38923,14.491770932353624,44.2,53.1,39.9,5.5,0.0,12,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,2017,1615
2017-12-03,33728,13.151542239879824,45.3,48.0,39.9,5.0,0.0,12,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,2017,1616
2017-12-04,49630,12.86065921149842,45.5,52.0,39.9,5.0,0.0,12,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,2017,1617
2017-12-05,41792,12.433630040837162,53.8,60.1,39.9,11.4,0.0,12,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,2017,1618
2017-12-06,46335,12.197234272148483,50.1,60.1,41.0,11.9,0.69,12,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,2017,1619
2017-12-07,45367,12.206890471047236,42.7,59.0,39.9,13.2,0.0,12,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,2017,1620
2017-12-08,41330,11.662685700459717,39.1,46.0,36.0,8.7,0.0,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2017,1621
2017-12-09,10804,13.7858262371961,35.2,41.0,30.9,6.8,0.0,12,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,2017,1622
2017-12-10,19815,13.854088653377072,35.0,39.9,30.9,10.9,0.34,12,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,2017,1623
2017-12-11,41838,12.9890797042561,38.0,43.0,32.0,9.4,0.0,12,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,2017,1624
2017-12-12,42620,12.225013295792277,44.5,51.8,39.0,9.6,0.0,12,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,2017,1625
2017-12-13,32623,11.803366234456265,29.2,51.1,21.9,21.0,0.0,12,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,2017,1626
2017-12-14,27495,13.303009031945203,28.3,33.1,21.9,11.2,0.05,12,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,2017,1627
2017-12-15,22944,11.740416521385402,25.5,33.1,23.0,6.5,0.02,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2017,1628
2017-12-16,19060,12.256758481986706,30.9,39.9,23.0,12.9,0.13,12,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,2017,1629
2017-12-17,22403,11.63506822003006,35.7,39.9,25.0,5.9,0.0,12,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,2017,1630
2017-12-18,40168,12.761259792206074,38.4,46.9,33.1,5.7,0.02,12,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,2017,1631
2017-12-19,49503,11.826513207953722,50.2,55.9,34.0,10.9,0.0,12,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,2017,1632
2017-12-20,41463,14.186231097605097,47.7,55.9,39.9,14.3,0.0,12,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,2017,1633
2017-12-21,37592,11.657265286940484,37.2,53.1,34.0,9.2,0.0,12,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,2017,1634
2017-12-22,34341,14.511359113984255,40.1,51.1,34.0,6.3,0.0,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2017,1635
2017-12-23,9608,17.30497502081599,41.2,53.1,36.0,7.4,0.05,12,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,2017,1636
2017-12-24,13216,13.15060532687651,40.3,53.1,37.0,10.1,0.49,12,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,2017,1637
2017-12-25,6479,16.748487420898286,36.3,41.0,32.0,15.8,0.23,12,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,2017,1638
2017-12-26,14113,11.752530763598577,27.0,39.0,24.1,16.4,0.22,12,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,2017,1639
2017-12-27,16365,13.723589978612896,22.8,28.9,19.0,10.5,0.0,12,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,2017,1640
2017-12-28,13420,11.01492424242424,17.3,25.0,14.0,15.2,0.0,12,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,2017,1641
2017-12-29,13759,10.915011992150593,15.5,21.9,12.0,12.0,0.0,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2017,1642
2017-12-30,5956,12.390043653458696,20.0,23.0,18.0,7.8,0.0,12,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,2017,1643
2017-12-31,6569,13.172436190186229,22.0,23.0,19.9,13.6,0.48,12,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,2017,1644
2018-01-01,5500,20.7718,12.6,21.9,8.1,15.1,0.0,1,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,2018,1645
2018-01-02,18818,11.343925142593967,18.4,26.1,8.1,12.3,0.0,1,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,2018,1646
2018-01-03,24299,11.210897567801142,22.6,30.0,14.0,7.5,0.0,1,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,2018,1647
2018-01-04,1922,17.328407908428726,26.1,30.0,17.1,17.0,0.02,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,2018,1648
2018-01-05,4972,16.16085746849021,16.7,28.9,10.0,22.4,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2018,1649
2018-01-06,4295,29.805723709740008,11.8,19.9,8.1,19.8,0.0,1,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,2018,1650
2018-01-07,5640,12.762567966903074,10.8,18.0,6.1,11.7,0.0,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,2018,1651
2018-01-08,15821,17.417178644417756,22.2,30.9,6.1,9.4,0.0,1,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,2018,1652
2018-01-09,25091,13.094970308078594,35.5,43.0,18.0,11.2,0.0,1,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,2018,1653
2018-01-10,28252,11.869496554816177,34.2,43.0,26.1,6.1,0.0,1,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,2018,1654
2018-01-11,33961,12.063514030800038,40.1,46.9,26.1,4.8,0.0,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,2018,1655
2018-01-12,22254,13.36127063299482,47.9,60.1,35.1,9.4,0.01,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2018,1656
2018-01-13,17760,11.608766891891891,41.7,60.1,25.0,14.4,0.79,1,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,2018,1657
2018-01-14,12399,23.55788773288167,20.0,25.0,16.0,13.8,0.11,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,2018,1658
2018-01-15,17637,11.038549639961444,21.6,30.0,15.1,12.2,0.0,1,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,2018,1659
2018-01-16,30278,11.388798247352309,27.9,33.1,16.0,6.9,0.0,1,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,2018,1660
2018-01-17,19010,10.39236366824478,33.8,36.0,24.1,7.9,0.05,1,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,2018,1661
2018-01-18,27662,11.015991251536406,26.0,36.0,19.9,12.4,0.12,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,2018,1662
2018-01-19,30525,11.873586677586673,31.2,39.0,19.9,9.6,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2018,1663
2018-01-20,28507,14.608504928614025,43.4,54.0,26.1,11.0,0.0,1,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,2018,1664
2018-01-21,27908,14.16123154650996,46.1,54.0,37.0,5.3,0.0,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,2018,1665
2018-01-22,36865,20.77364709073647,42.1,52.0,37.9,7.1,0.0,1,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,2018,1666
2018-01-23,28797,13.397511314836038,44.8,59.0,35.6,9.1,0.03,1,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,2018,1667
2018-01-24,36078,11.514989744442598,42.9,60.1,34.0,14.2,0.28,1,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,2018,1668
2018-01-25,31147,11.391361928917716,29.5,45.0,24.1,14.6,0.0,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,2018,1669
